x: 26
y: 26
room type: 3
unlock time: 0

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,17,4,27,28,29,30,4,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,17,4,14,38,31,32,33,34,38,13,4,18,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,17,4,14,38,3,0,0,0,0,0,20,2,59,13,4,18,-1,-1,-1,-1,-1,
-1,-1,-1,-1,17,14,59,3,0,0,20,0,22,0,0,0,0,0,2,38,13,18,-1,-1,-1,-1,
-1,-1,-1,-1,9,3,0,0,0,0,0,19,0,0,20,0,22,0,20,0,2,10,-1,-1,-1,-1,
-1,-1,-1,17,14,19,0,22,0,22,0,0,0,0,0,0,0,0,0,19,51,13,18,-1,-1,-1,
-1,-1,-1,9,3,51,20,0,20,0,0,0,20,0,0,0,51,0,0,0,53,2,10,-1,-1,-1,
-1,-1,7,14,53,25,0,22,0,0,22,0,0,0,0,20,0,0,19,0,0,51,13,8,-1,-1,
-1,-1,5,3,54,22,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,6,-1,-1,
-1,-1,52,51,57,0,0,0,0,0,22,0,56,55,0,0,22,22,0,0,0,0,53,52,-1,-1,
-1,-1,0,0,0,55,0,55,0,0,0,54,0,0,55,0,0,0,22,0,19,0,0,0,-1,-1,
-1,-1,55,0,0,0,0,0,22,0,53,0,23,21,0,51,0,20,0,0,0,0,57,51,-1,-1,
-1,-1,0,55,0,0,52,0,0,22,56,0,24,25,0,58,0,0,0,55,0,52,0,57,-1,-1,
-1,-1,57,0,0,0,0,0,0,0,0,52,0,0,57,0,22,0,0,0,0,0,0,52,-1,-1,
-1,-1,51,0,54,20,0,22,0,0,0,0,57,58,0,0,0,0,22,0,55,51,0,22,-1,-1,
-1,-1,-1,-1,22,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,53,-1,-1,-1,-1,
-1,-1,-1,-1,51,0,0,20,51,0,0,22,0,22,0,0,0,19,0,22,0,51,-1,-1,-1,-1,
-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,51,0,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,19,0,22,0,20,0,0,13,14,0,0,22,0,0,0,19,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,0,0,22,0,20,0,2,3,0,0,20,0,22,0,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,0,56,54,0,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,
-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,
-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,
-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,
-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,
-1,-1,11,43,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,43,12,-1,-1,
-1,-1,2,44,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,44,3,-1,-1,
-1,-1,-1,46,11,18,-1,-1,-1,-1,-1,-1,7,8,-1,-1,-1,-1,-1,-1,17,12,46,-1,-1,-1,
-1,-1,-1,-1,2,10,-1,-1,-1,-1,-1,-1,5,6,-1,-1,-1,-1,-1,-1,9,3,-1,-1,-1,-1,
-1,-1,-1,-1,-1,11,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,12,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,2,11,4,18,-1,-1,-1,-1,-1,-1,-1,-1,17,4,12,3,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,2,1,11,4,18,-1,-1,-1,-1,17,4,12,1,3,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,2,1,11,4,4,4,4,12,1,3,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
