x: 20
y: 30
room type: 0
unlock time: 0

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,-1,-1,-1,-1,-1,
-1,-1,-1,7,43,4,4,4,4,4,4,4,27,28,29,30,8,-1,-1,-1,
-1,-1,-1,5,44,1,48,1,1,1,1,47,31,32,33,34,6,-1,-1,-1,
-1,-1,-1,0,45,0,19,20,55,0,19,20,0,22,20,0,19,-1,-1,-1,
-1,-1,-1,20,22,0,0,0,0,20,0,0,0,0,0,20,0,-1,-1,-1,
-1,-1,-1,0,0,20,0,51,19,0,0,19,0,20,0,0,0,-1,-1,-1,
-1,-1,-1,57,0,0,0,-1,-1,-1,-1,-1,-1,0,0,19,20,-1,-1,-1,
-1,-1,-1,0,19,20,0,-1,-1,-1,-1,-1,-1,20,0,22,0,-1,-1,-1,
-1,-1,-1,22,22,0,22,13,43,4,4,43,14,0,0,0,19,-1,-1,-1,
-1,-1,-1,0,0,19,23,2,44,37,48,44,3,22,0,20,51,-1,-1,-1,
-1,-1,-1,22,20,0,24,25,45,20,0,45,19,0,0,0,22,-1,-1,-1,
-1,-1,-1,0,20,0,0,20,0,0,20,0,20,19,22,0,20,-1,-1,-1,
-1,-1,-1,20,0,0,22,0,0,22,0,19,0,0,0,22,20,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,20,19,20,0,22,0,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,20,0,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,7,43,4,14,20,0,22,0,19,0,13,4,43,8,-1,-1,-1,
-1,-1,-1,5,44,40,3,0,22,0,0,0,20,2,1,44,6,-1,-1,-1,
-1,-1,-1,0,45,0,19,0,20,0,20,0,0,22,0,45,20,-1,-1,-1,
-1,-1,-1,20,0,20,0,0,19,0,0,0,22,0,0,19,0,-1,-1,-1,
-1,-1,-1,0,22,0,0,0,0,0,0,19,0,0,20,0,0,-1,-1,-1,
-1,-1,-1,54,0,0,20,-1,-1,-1,-1,-1,-1,0,20,22,19,-1,-1,-1,
-1,-1,-1,0,19,0,0,-1,-1,-1,-1,-1,-1,22,25,0,20,-1,-1,-1,
-1,-1,-1,20,0,0,56,13,43,4,4,43,14,0,20,22,0,-1,-1,-1,
-1,-1,-1,0,0,20,24,2,44,1,1,44,3,22,0,19,0,-1,-1,-1,
-1,-1,-1,0,20,0,20,0,45,0,19,45,0,20,22,0,20,-1,-1,-1,
-1,-1,-1,0,22,0,0,0,22,20,0,0,0,22,20,0,0,-1,-1,-1,
-1,-1,-1,20,0,19,0,20,0,0,20,22,0,0,51,0,19,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,7,43,4,4,43,8,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,5,44,1,1,44,6,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,10,46,-1,-1,46,9,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,11,43,4,8,-1,-1,-1,-1,-1,-1,7,4,43,12,-1,-1,-1,
-1,-1,-1,2,44,1,6,-1,-1,-1,-1,-1,-1,5,47,44,3,-1,-1,-1,
-1,-1,-1,-1,46,-1,9,-1,-1,-1,-1,-1,-1,10,-1,46,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,7,43,4,4,43,8,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,5,44,1,1,44,6,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,10,46,-1,-1,46,9,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,
-1,-1,-1,11,43,4,4,4,4,4,4,4,4,4,4,43,12,-1,-1,-1,
-1,-1,-1,2,44,1,48,1,1,1,1,1,1,47,1,44,3,-1,-1,-1,
-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,31,3,3,3,-1,-1,-1,-1,-1,-1,3,3,3,32,-1,-1,-1,
-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,
-1,-1,-1,31,3,3,3,3,3,3,3,3,3,3,3,3,32,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,8,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,
-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,9,-1,-1,-1,9,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,8,-1,-1,-1,-1,8,-1,-1,-1,8,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,
-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
