x: 26
y: 26
room type: 2
unlock time: 0

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,7,4,4,4,4,-1,-1,-1,27,28,29,30,-1,-1,-1,4,4,4,4,8,-1,-1,-1,
-1,-1,-1,5,1,37,1,1,-1,-1,-1,31,32,33,34,-1,-1,-1,1,38,1,38,6,-1,-1,-1,
-1,-1,-1,20,22,0,20,0,-1,-1,-1,20,0,20,22,-1,-1,-1,0,20,22,19,20,-1,-1,-1,
-1,-1,-1,0,0,0,19,0,-1,-1,-1,0,20,19,22,-1,-1,-1,19,22,0,0,22,-1,-1,-1,
-1,-1,-1,0,20,0,0,0,-1,-1,-1,22,20,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,
-1,-1,-1,19,22,0,20,0,-1,-1,-1,0,0,0,19,-1,-1,-1,0,20,0,20,0,-1,-1,-1,
-1,-1,-1,22,0,0,0,20,-1,-1,-1,0,0,20,0,-1,-1,-1,0,22,19,0,52,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,-1,-1,-1,19,0,22,23,-1,-1,-1,22,0,22,0,0,-1,-1,-1,
-1,-1,-1,0,0,0,22,0,-1,-1,-1,0,0,0,24,-1,-1,-1,0,0,0,0,22,-1,-1,-1,
-1,-1,-1,51,20,0,22,19,-1,-1,-1,0,0,20,0,-1,-1,-1,0,20,20,19,0,-1,-1,-1,
-1,-1,-1,20,0,24,22,22,-1,-1,-1,22,0,22,22,-1,-1,-1,54,0,0,0,0,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,22,19,0,22,22,-1,-1,-1,
-1,-1,-1,0,0,22,20,23,-1,-1,-1,0,0,22,0,-1,-1,-1,20,0,0,0,0,-1,-1,-1,
-1,-1,-1,19,0,0,0,0,13,4,14,0,22,19,0,13,4,14,0,22,0,20,0,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,2,60,3,0,0,0,20,2,47,3,21,0,0,0,19,-1,-1,-1,
-1,-1,-1,0,20,22,0,22,20,22,22,0,19,0,0,22,0,24,25,0,0,0,20,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,0,0,22,22,0,20,0,0,20,0,0,20,22,0,0,-1,-1,-1,
-1,-1,-1,0,22,51,22,20,0,0,0,0,0,0,19,0,0,22,0,0,0,0,0,-1,-1,-1,
-1,-1,-1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,-1,-1,-1,
